 &plot nbnd=  95, nks=   183 /
   15.195   15.262   15.317   15.376   15.523   15.613   15.659   15.924   16.015   16.853
   16.876   17.199   17.402   17.453   17.956   17.975   18.001   18.354   18.567   18.922
   19.260   19.622   20.727   21.051   21.522   22.260   22.349   22.512   22.997   23.363
   23.734   23.979   24.422   24.422   25.204   25.228   25.743   26.137   26.263   26.807
   26.906   27.432   27.491   27.725   28.467
            0.508333  0.274241  0.000000
  -34.954  -34.953  -34.951  -34.518  -34.483  -34.481  -13.235  -13.211  -13.188  -13.026
  -13.007  -12.954  -12.951  -12.938  -12.909  -12.804  -12.592  -12.558  -12.501  -12.473
  -12.434  -12.407  -12.381  -12.371    1.031    1.232    7.895    8.086    9.032    9.520
   10.294   11.161   11.385   11.611   11.705   11.747   12.140   12.230   12.234   12.397
   12.590   12.803   12.952   14.126   14.506   14.561   14.591   14.921   15.148   15.179
   15.196   15.255   15.330   15.372   15.526   15.621   15.662   15.923   16.016   16.853
   16.873   17.202   17.397   17.453   17.955   17.975   18.000   18.358   18.564   18.922
   19.262   19.622   20.728   21.053   21.518   22.260   22.347   22.508   23.001   23.358
   23.738   23.985   24.421   24.421   25.205   25.225   25.745   26.136   26.265   26.801
   26.906   27.434   27.482   27.732   28.466
            0.516667  0.259808  0.000000
  -34.954  -34.953  -34.951  -34.518  -34.483  -34.481  -13.235  -13.211  -13.188  -13.026
  -13.007  -12.954  -12.950  -12.938  -12.911  -12.803  -12.592  -12.558  -12.501  -12.473
  -12.434  -12.407  -12.380  -12.371    1.032    1.231    7.882    8.101    9.026    9.525
   10.292   11.162   11.386   11.612   11.704   11.745   12.141   12.230   12.234   12.396
   12.588   12.805   12.953   14.128   14.507   14.561   14.590   14.917   15.145   15.151
   15.198   15.236   15.360   15.362   15.534   15.643   15.671   15.919   16.019   16.851
   16.866   17.210   17.381   17.454   17.953   17.975   17.998   18.372   18.558   18.922
   19.269   19.621   20.728   21.057   21.508   22.261   22.340   22.498   23.015   23.345
   23.750   24.003   24.419   24.420   25.209   25.216   25.749   26.133   26.273   26.785
   26.907   27.441   27.460   27.751   28.464
            0.525000  0.245374  0.000000
  -34.954  -34.953  -34.951  -34.518  -34.483  -34.481  -13.235  -13.211  -13.188  -13.025
  -13.007  -12.953  -12.950  -12.938  -12.913  -12.801  -12.592  -12.559  -12.501  -12.473
  -12.434  -12.407  -12.380  -12.372    1.033    1.230    7.865    8.122    9.015    9.534
   10.289   11.164   11.388   11.615   11.701   11.743   12.142   12.230   12.234   12.394
   12.586   12.808   12.955   14.133   14.509   14.562   14.588   14.912   15.116   15.141
   15.202   15.209   15.347   15.396   15.546   15.676   15.684   15.913   16.024   16.848
   16.854   17.223   17.355   17.455   17.951   17.976   17.994   18.393   18.547   18.922
   19.280   19.620   20.729   21.063   21.490   22.261   22.329   22.483   23.036   23.325
   23.770   24.030   24.416   24.417   25.201   25.216   25.755   26.129   26.287   26.758
   26.907   27.428   27.452   27.777   28.462
            0.533333  0.230940  0.000000
  -34.954  -34.953  -34.951  -34.518  -34.483  -34.481  -13.235  -13.212  -13.188  -13.024
  -13.007  -12.953  -12.950  -12.938  -12.915  -12.799  -12.593  -12.559  -12.501  -12.472
  -12.434  -12.407  -12.380  -12.372    1.035    1.228    7.845    8.148    9.000    9.546
   10.284   11.167   11.391   11.618   11.698   11.740   12.144   12.229   12.234   12.392
   12.582   12.812   12.957   14.139   14.511   14.564   14.585   14.904   15.080   15.136
   15.176   15.206   15.329   15.435   15.561   15.701   15.716   15.906   16.031   16.837
   16.844   17.241   17.322   17.457   17.947   17.976   17.988   18.421   18.532   18.921
   19.295   19.619   20.731   21.071   21.467   22.262   22.314   22.462   23.064   23.298
   23.796   24.066   24.413   24.414   25.181   25.225   25.763   26.122   26.305   26.723
   26.907   27.390   27.467   27.806   28.458
            0.541667  0.216506  0.000000
  -34.954  -34.953  -34.951  -34.518  -34.483  -34.481  -13.235  -13.212  -13.188  -13.023
  -13.007  -12.953  -12.950  -12.939  -12.918  -12.795  -12.593  -12.560  -12.501  -12.471
  -12.435  -12.407  -12.380  -12.372    1.038    1.226    7.825    8.177    8.983    9.560
   10.279   11.170   11.395   11.621   11.694   11.736   12.147   12.229   12.235   12.389
   12.577   12.817   12.960   14.147   14.515   14.565   14.582   14.895   15.043   15.131
   15.140   15.211   15.310   15.475   15.578   15.720   15.761   15.897   16.041   16.816
   16.839   17.264   17.281   17.459   17.942   17.976   17.981   18.455   18.512   18.921
   19.314   19.618   20.733   21.081   21.438   22.264   22.299   22.436   23.097   23.266
   23.828   24.109   24.408   24.410   25.157   25.238   25.771   26.113   26.328   26.681
   26.908   27.350   27.486   27.838   28.454
            0.550000  0.202073  0.000000
  -34.954  -34.953  -34.951  -34.518  -34.483  -34.481  -13.234  -13.212  -13.188  -13.022
  -13.007  -12.953  -12.950  -12.939  -12.922  -12.792  -12.594  -12.561  -12.501  -12.470
  -12.435  -12.407  -12.380  -12.372    1.041    1.223    7.804    8.207    8.963    9.575
   10.272   11.174   11.399   11.626   11.689   11.732   12.151   12.228   12.235   12.385
   12.572   12.823   12.963   14.156   14.519   14.567   14.578   14.884   15.006   15.103
   15.126   15.215   15.291   15.515   15.596   15.741   15.809   15.887   16.052   16.792
   16.832   17.235   17.291   17.461   17.936   17.973   17.977   18.490   18.491   18.920
   19.336   19.616   20.736   21.093   21.405   22.265   22.282   22.408   23.134   23.230
   23.864   24.157   24.402   24.406   25.129   25.253   25.779   26.102   26.355   26.633
   26.910   27.309   27.509   27.871   28.450
            0.558333  0.187639  0.000000
  -34.954  -34.953  -34.951  -34.518  -34.483  -34.481  -13.234  -13.212  -13.188  -13.021
  -13.006  -12.953  -12.950  -12.939  -12.926  -12.788  -12.594  -12.562  -12.501  -12.469
  -12.435  -12.407  -12.380  -12.372    1.044    1.220    7.783    8.238    8.941    9.591
   10.265   11.178   11.405   11.630   11.683   11.727   12.155   12.227   12.235   12.380
   12.566   12.830   12.965   14.167   14.524   14.569   14.574   14.872   14.970   15.065
   15.121   15.219   15.273   15.556   15.615   15.762   15.859   15.877   16.066   16.764
   16.823   17.185   17.323   17.464   17.929   17.963   17.977   18.463   18.530   18.920
   19.361   19.614   20.740   21.106   21.369   22.265   22.267   22.377   23.174   23.190
   23.905   24.208   24.396   24.402   25.099   25.271   25.787   26.089   26.386   26.581
   26.912   27.269   27.533   27.904   28.444
            0.566667  0.173205  0.000000
  -34.954  -34.953  -34.951  -34.518  -34.483  -34.481  -13.233  -13.213  -13.188  -13.020
  -13.006  -12.953  -12.950  -12.940  -12.930  -12.784  -12.595  -12.564  -12.502  -12.468
  -12.436  -12.407  -12.379  -12.372    1.048    1.216    7.764    8.270    8.918    9.608
   10.257   11.183   11.411   11.635   11.676   11.721   12.159   12.227   12.235   12.375
   12.560   12.838   12.968   14.179   14.529   14.571   14.571   14.859   14.935   15.028
   15.116   15.223   15.255   15.596   15.634   15.783   15.867   15.911   16.081   16.735
   16.814   17.132   17.358   17.468   17.921   17.952   17.977   18.434   18.571   18.919
   19.387   19.612   20.743   21.119   21.332   22.250   22.270   22.345   23.148   23.215
   23.947   24.262   24.389   24.398   25.068   25.292   25.793   26.073   26.421   26.526
   26.916   27.230   27.559   27.939   28.429
            0.575000  0.158771  0.000000
  -34.954  -34.953  -34.951  -34.518  -34.483  -34.481  -13.233  -13.213  -13.189  -13.018
  -13.006  -12.953  -12.950  -12.940  -12.934  -12.780  -12.595  -12.565  -12.502  -12.467
  -12.437  -12.408  -12.379  -12.372    1.053    1.211    7.746    8.302    8.894    9.624
   10.248   11.187   11.418   11.641   11.668   11.716   12.165   12.226   12.235   12.369
   12.554   12.846   12.970   14.193   14.535   14.568   14.573   14.845   14.900   14.992
   15.111   15.225   15.239   15.636   15.653   15.804   15.858   15.964   16.098   16.704
   16.802   17.077   17.397   17.472   17.912   17.939   17.976   18.402   18.611   18.918
   19.414   19.610   20.748   21.132   21.293   22.236   22.273   22.312   23.103   23.257
   23.992   24.316   24.383   24.395   25.034   25.316   25.797   26.055   26.459   26.470
   26.921   27.194   27.584   27.974   28.386
            0.583333  0.144338  0.000000
  -34.954  -34.953  -34.951  -34.518  -34.482  -34.481  -13.232  -13.214  -13.189  -13.016
  -13.005  -12.952  -12.950  -12.940  -12.939  -12.776  -12.596  -12.567  -12.502  -12.466
  -12.437  -12.408  -12.379  -12.372    1.058    1.206    7.728    8.334    8.869    9.640
   10.240   11.192   11.426   11.646   11.660   11.710   12.171   12.226   12.235   12.362
   12.548   12.855   12.971   14.207   14.542   14.566   14.575   14.829   14.867   14.956
   15.107   15.224   15.226   15.671   15.674   15.824   15.850   16.016   16.116   16.673
   16.789   17.020   17.439   17.477   17.903   17.926   17.975   18.368   18.651   18.917
   19.441   19.608   20.753   21.145   21.255   22.224   22.276   22.280   23.057   23.297
   24.036   24.370   24.376   24.394   25.000   25.343   25.799   26.034   26.414   26.499
   26.930   27.162   27.606   28.009   28.346
            0.591667  0.129904  0.000000
  -34.954  -34.953  -34.951  -34.518  -34.482  -34.481  -13.232  -13.214  -13.189  -13.014
  -13.005  -12.952  -12.949  -12.943  -12.941  -12.773  -12.596  -12.568  -12.502  -12.464
  -12.438  -12.408  -12.378  -12.373    1.063    1.201    7.712    8.367    8.844    9.656
   10.232   11.197   11.435   11.651   11.651   11.705   12.177   12.225   12.235   12.355
   12.543   12.864   12.972   14.223   14.550   14.565   14.577   14.814   14.836   14.921
